DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LT,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LU,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,LV,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MD,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,ME,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MK,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,MT,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,PEC_DT2030,I05,NL,2020,,z
